lat,long,route
23.030285491,72.452625348,1D_Maninagar - Ghuma Gam_NORMAL
23.028042864,72.531502424,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.074934646,72.62071849600001,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.03090228,72.44944719600001,1D_Maninagar - Ghuma Gam_NORMAL
23.030942127,72.44915715399999,1D_Maninagar - Ghuma Gam_NORMAL
23.060170893000002,72.535794892,2D_Odhav Ring Road - Science City Approach_NORMAL
23.002452651,72.59311228199999,3D_Maninagar - Anjali_NORMAL
23.022999380999998,72.536350362,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.002408303000003,72.592938972,3D_Maninagar - Anjali_NORMAL
23.037582109000002,72.59064057399999,201_R.T.O(Anti-Circular)_NORMAL
23.024286627,72.531493348,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.024288735,72.531334399,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.034274601,72.535824534,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.019999806999998,72.63247464300001,2D_Odhav Ring Road - Science City Approach_NORMAL
23.001373599,72.58709978,3D_Maninagar - Anjali_NORMAL
23.069600594,72.522907679,9D_Maninagar - Sola Bhagwat_NORMAL
23.025158487,72.527402759,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.025487184,72.52681093300001,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.038334361,72.58752959,101_R.T.O(Circular)_NORMAL
22.999798998000003,72.582914298,3D_Maninagar - Anjali_NORMAL
23.026127536999997,72.52422904699999,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.069608146999997,72.52290907300001,2D_Odhav Ring Road - Science City Approach_NORMAL
23.016814786999998,72.592145649,11D_Odhav Ring Road - M J Library_NORMAL
23.062560191,72.553432239,4U_Zundal Circle - Commerce Six Road_NORMAL
23.061955225,72.552728008,4U_Zundal Circle - Commerce Six Road_NORMAL
23.04552691,72.54237037600001,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.045551389,72.54238666399999,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.068155799,72.645712718,5D_Naroda Gam - Vasna_NORMAL
23.067588095999998,72.562439321,101_R.T.O(Circular)_NORMAL
23.065232241,72.643293649,5D_Naroda Gam - Vasna_NORMAL
22.983917985,72.62400533600001,5U_Vasna - Naroda Gam_NORMAL
23.06478204,72.64314602,5D_Naroda Gam - Vasna_NORMAL
22.976368795,72.6028737,5D_Naroda Gam - Vasna_NORMAL
22.993008126,72.580560561,12U_R.T.O Circle - CTM Cross Road_NORMAL
22.996190731,72.564358766,5U_Vasna - Naroda Gam_NORMAL
23.054412195,72.591026074,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.018343006,72.543987873,101_R.T.O(Circular)_NORMAL
22.998140191999997,72.593570856,3D_Maninagar - R.T.O Circle_NORMAL
23.056082932,72.588438684,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.028856954000002,72.600295375,101_R.T.O(Circular)_NORMAL
22.995847631999997,72.57163515,5U_Vasna - Naroda Gam_NORMAL
23.028120319,72.600296281,101_R.T.O(Circular)_NORMAL
23.062242863,72.552992175,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.004236351,72.553295977,3D_Maninagar - R.T.O Circle_NORMAL
22.991277412,72.63168283600001,6U_Narol - Naroda S. T. Workshop_NORMAL
22.988261945,72.582297754,5U_Vasna - Naroda Gam_NORMAL
22.987037531,72.582494528,5U_Vasna - Naroda Gam_NORMAL
23.06759665,72.56691031,201_R.T.O(Anti-Circular)_NORMAL
23.055993445,72.572337626,101_R.T.O(Circular)_NORMAL
23.020772473,72.560532737,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.973601845,72.588069002,5U_Vasna - Naroda Gam_NORMAL
23.038567315999998,72.64026461899999,5U_Vasna - Naroda Gam_NORMAL
23.038305743000002,72.5875767,101_R.T.O(Circular)_NORMAL
23.021145469,72.584497981,11D_Odhav Ring Road - M J Library_NORMAL
23.02085523,72.55394128,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.006598073000003,72.591050445,7D_Narol - Zundal Circle_NORMAL
23.026331545999998,72.571130384,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.99597642,72.579156663,1S_Chhipa Society - Maninagar_NORMAL
23.046963997,72.582834461,201_R.T.O(Anti-Circular)_NORMAL
23.065790021999998,72.558043818,2U_Science City Approach - Odhav Ring Road_NORMAL
23.064715632,72.556152818,101_R.T.O(Circular)_NORMAL
22.972970271999998,72.589455915,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.06763572,72.566446655,3D_Maninagar - R.T.O Circle_NORMAL
23.056688166999997,72.57164874600001,201_R.T.O(Anti-Circular)_NORMAL
23.000160904,72.60048578199999,3U_Anjali - Maninagar_NORMAL
23.031392906,72.600039075,101_R.T.O(Circular)_NORMAL
23.067651815999998,72.575010687,3D_Maninagar - R.T.O Circle_NORMAL
23.066300810999998,72.571674178,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.020144871,72.629045416,11U_M J Library - Odhav Ring Road_NORMAL
23.020144411999997,72.629128937,11U_M J Library - Odhav Ring Road_NORMAL
23.020087833,72.63342136199999,11U_M J Library - Odhav Ring Road_NORMAL
23.096859850999998,72.588703236,4D_Commerce Six Road - Zundal Circle_NORMAL
23.001075358,72.585553487,3U_R.T.O Circle - Maninagar_NORMAL
23.034910879,72.596893267,7D_Narol - Zundal Circle_NORMAL
23.021339,72.643637,11U_M J Library - Odhav Ring Road_NORMAL
23.037815871,72.593401957,101_R.T.O(Circular)_NORMAL
23.021485793000004,72.583111462,9D_Maninagar - Sola Bhagwat_NORMAL
22.972561951,72.588088173,5D_Naroda Gam - Vasna_NORMAL
23.069129146999998,72.523818728,9D_Maninagar - Sola Bhagwat_NORMAL
23.045212414,72.542227697,201_R.T.O(Anti-Circular)_NORMAL
23.023545442,72.65879820100001,11U_M J Library - Odhav Ring Road_NORMAL
23.02356271,72.658914452,11U_M J Library - Odhav Ring Road_NORMAL
22.995947356,72.57916932399999,1S_Chhipa Society - Maninagar_NORMAL
23.062752363,72.596474157,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.020039968000003,72.56073516800001,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.034344623000003,72.53580373300001,101_R.T.O(Circular)_NORMAL
23.066294911999996,72.571674356,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.067610596999998,72.575864297,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.067650497,72.575570698,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.027391513,72.600890136,101_R.T.O(Circular)_NORMAL
22.992767731999997,72.580620932,5D_Naroda Gam - Vasna_NORMAL
23.06763546,72.566417483,3D_Maninagar - R.T.O Circle_NORMAL
23.004776727,72.59033976,9D_Maninagar - Sola Bhagwat_NORMAL
23.072510926,72.650420682,5U_Vasna - Naroda Gam_NORMAL
23.067596436,72.566977517,3U_R.T.O Circle - Maninagar_NORMAL
23.019527295,72.599264585,7U_Zundal Circle - Narol_NORMAL
23.068596971999998,72.581058219,3D_Maninagar - R.T.O Circle_NORMAL
23.020613169,72.606788768,2U_Science City Approach - Odhav Ring Road_NORMAL
23.064377391999997,72.555700222,3U_R.T.O Circle - Maninagar_NORMAL
23.052181689,72.546747592,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.02736674,72.51188756399999,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.068596971999998,72.581058219,3D_Maninagar - R.T.O Circle_NORMAL
23.069636585999998,72.522914324,9D_Maninagar - Sola Bhagwat_NORMAL
23.068596971999998,72.581058219,3D_Maninagar - R.T.O Circle_NORMAL
23.07395612,72.60594918,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
22.978504294,72.61024072800001,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.023094459,72.536128656,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.068596971999998,72.581058219,3D_Maninagar - R.T.O Circle_NORMAL
23.001177353000003,72.635858895,5D_Naroda Gam - Vasna_NORMAL
23.019019946,72.638388009,5U_Vasna - Naroda Gam_NORMAL
23.014363355,72.63850166600001,5D_Naroda Gam - Vasna_NORMAL
23.021695206999997,72.638378935,5U_Vasna - Naroda Gam_NORMAL
23.024293325,72.53054016,101_R.T.O(Circular)_NORMAL
23.028413706,72.531707866,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.035208837,72.639647056,5U_Vasna - Naroda Gam_NORMAL
22.995345221999997,72.60019692899999,3D_Maninagar - R.T.O Circle_NORMAL
23.022390286999997,72.555877324,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.027676356999997,72.501692678,1D_Maninagar - Ghuma Gam_NORMAL
23.034308454,72.5971843,201_R.T.O(Anti-Circular)_NORMAL
23.017800431999998,72.544184825,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.05210261,72.546734324,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.021566304,72.582818835,11U_M J Library - Odhav Ring Road_NORMAL
23.001405853,72.587231483,1E_Maninagar - Kashiram Textiles_NORMAL
23.025029535,72.530355194,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.045304165,72.542289047,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.02428997,72.531236905,101_R.T.O(Circular)_NORMAL
23.019681,72.5862,11U_M J Library - Odhav Ring Road_NORMAL
23.039575620999997,72.58616668,201_R.T.O(Anti-Circular)_NORMAL
23.000279970999998,72.557392059,12U_R.T.O Circle - Hatkeshwar_NORMAL
22.983901559,72.623986715,6U_Narol - Naroda S. T. Workshop_NORMAL
23.097495123,72.588568118,7U_Zundal Circle - Narol_NORMAL
23.030314934,72.570483147,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.038239408000003,72.587685898,2U_Science City Approach - Odhav Ring Road_NORMAL
22.996022461,72.572728969,3U_R.T.O Circle - Maninagar_NORMAL
23.038019926,72.588047199,2U_Science City Approach - Odhav Ring Road_NORMAL
22.996568608,72.577554784,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.122564377,72.582599155,4D_Commerce Six Road - Zundal Circle_NORMAL
23.037846087,72.592984603,2U_Science City Approach - Odhav Ring Road_NORMAL
23.004379833,72.636859,6U_Narol - Naroda S. T. Workshop_NORMAL
23.034480544,72.53588124,4D_Commerce Six Road - Zundal Circle_NORMAL
22.987384442,72.627753033,6D_Naroda S. T. Workshop - Narol_NORMAL
23.000323781,72.600393864,3U_R.T.O Circle - Maninagar_NORMAL
23.004575548000002,72.553245123,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.017387073000002,72.595963805,11D_Odhav Ring Road - M J Library_NORMAL
23.003757965,72.553832008,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.002352184,72.59256005600001,3U_R.T.O Circle - Maninagar_NORMAL
23.039426473000002,72.569130999,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.997022836,72.578756539,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.03095,72.449565,1U_Ghuma Gam - Maninagar_NORMAL
23.027464626999997,72.638752783,6U_Narol - Naroda S. T. Workshop_NORMAL
23.030933799,72.449841162,1U_Ghuma Gam - Maninagar_NORMAL
23.030910257,72.449883537,1U_Ghuma Gam - Maninagar_NORMAL
23.030821485,72.450020489,1U_Ghuma Gam - Maninagar_NORMAL
23.030785406,72.450073405,1U_Ghuma Gam - Maninagar_NORMAL
23.030687878000002,72.450215813,1U_Ghuma Gam - Maninagar_NORMAL
23.030657571,72.450259897,1U_Ghuma Gam - Maninagar_NORMAL
23.030457059,72.451161928,1U_Ghuma Gam - Maninagar_NORMAL
23.030352349,72.45263698800001,1U_Ghuma Gam - Maninagar_NORMAL
23.030517921999998,72.453506062,1U_Ghuma Gam - Maninagar_NORMAL
23.030588644,72.453926674,1U_Ghuma Gam - Maninagar_NORMAL
23.030994994,72.639147435,5D_Naroda Gam - Vasna_NORMAL
23.030904855,72.454863925,1U_Ghuma Gam - Maninagar_NORMAL
22.996017611,72.572662961,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.031274903000003,72.454947373,1U_Ghuma Gam - Maninagar_NORMAL
23.029804043000002,72.639033717,5D_Naroda Gam - Vasna_NORMAL
22.989264381999998,72.582574628,5D_Naroda Gam - Vasna_NORMAL
23.031612493,72.456832385,1U_Ghuma Gam - Maninagar_NORMAL
23.031640368,72.45730625,1U_Ghuma Gam - Maninagar_NORMAL
23.031660756999997,72.457652876,1U_Ghuma Gam - Maninagar_NORMAL
23.031697251,72.45823556,1U_Ghuma Gam - Maninagar_NORMAL
23.031718856999998,72.458490516,1U_Ghuma Gam - Maninagar_NORMAL
23.021552783,72.582713665,11D_Odhav Ring Road - M J Library_NORMAL
23.022958048000003,72.598993815,2U_Science City Approach - Odhav Ring Road_NORMAL
23.021181347,72.57092405,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.03419507,72.464726273,1U_Ghuma Gam - Maninagar_NORMAL
23.033770914,72.465487099,1U_Ghuma Gam - Maninagar_NORMAL
23.033580785999998,72.46586286899999,1U_Ghuma Gam - Maninagar_NORMAL
23.032046098000002,72.469717618,1U_Ghuma Gam - Maninagar_NORMAL
22.99302299,72.580553564,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.031262308000002,72.471748697,1U_Ghuma Gam - Maninagar_NORMAL
23.055480661,72.571568017,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.030642303,72.473384005,1U_Ghuma Gam - Maninagar_NORMAL
23.028878557,72.476728008,1U_Ghuma Gam - Maninagar_NORMAL
23.028829285,72.476850332,1U_Ghuma Gam - Maninagar_NORMAL
23.028722894,72.477178131,1U_Ghuma Gam - Maninagar_NORMAL
23.028558129,72.477252518,1U_Ghuma Gam - Maninagar_NORMAL
23.072476813,72.65034163899999,5U_Vasna - Naroda Gam_NORMAL
23.02764975,72.47697671600001,1U_Ghuma Gam - Maninagar_NORMAL
23.027000516999998,72.476795858,1U_Ghuma Gam - Maninagar_NORMAL
23.026879475999998,72.47676214,1U_Ghuma Gam - Maninagar_NORMAL
23.025828126999997,72.477367633,1U_Ghuma Gam - Maninagar_NORMAL
22.997981698,72.561745691,5D_Naroda Gam - Vasna_NORMAL
23.004490543000003,72.552876848,12D_Hatkeshwar - R.T.O Circle_NORMAL
22.982974574,72.622781848,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.045588415,72.5424113,3D_Maninagar - R.T.O Circle_NORMAL
22.999901277,72.63543244899999,5D_Naroda Gam - Vasna_NORMAL
23.028648441999998,72.48845638600001,1U_Ghuma Gam - Maninagar_NORMAL
23.020147116999997,72.632620835,2U_Science City Approach - Odhav Ring Road_NORMAL
23.023939623,72.559423682,9U_Sola Bhagwat - Maninagar_NORMAL
23.017271265,72.54427250399999,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.027949902,72.496401788,1U_Ghuma Gam - Maninagar_NORMAL
23.02737732,72.506029118,1U_Ghuma Gam - Maninagar_NORMAL
23.027365315999997,72.506132265,1U_Ghuma Gam - Maninagar_NORMAL
23.027283723000004,72.50706457300001,1U_Ghuma Gam - Maninagar_NORMAL
23.027259842,72.507474626,1U_Ghuma Gam - Maninagar_NORMAL
23.027258768000003,72.507487254,1U_Ghuma Gam - Maninagar_NORMAL
23.027222241999997,72.507897092,1U_Ghuma Gam - Maninagar_NORMAL
23.027193740999998,72.50815127,1U_Ghuma Gam - Maninagar_NORMAL
23.022189825,72.57898773,9U_Sola Bhagwat - Maninagar_NORMAL
23.02777569,72.515959103,1U_Ghuma Gam - Maninagar_NORMAL
23.027623808,72.51703177600001,1U_Ghuma Gam - Maninagar_NORMAL
23.027899903,72.518776753,1U_Ghuma Gam - Maninagar_NORMAL
23.027830159,72.51914513199999,1U_Ghuma Gam - Maninagar_NORMAL
23.022956389,72.536539637,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
22.995048989,72.61284699699999,3D_Maninagar - R.T.O Circle_NORMAL
23.003799235,72.553789608,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.024857771,72.66888394,2U_Science City Approach - Odhav Ring Road_NORMAL
23.024287364,72.53143778399999,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.026018570999998,72.524789032,1U_Ghuma Gam - Maninagar_NORMAL
23.037778533,72.59260906,101_R.T.O(Circular)_NORMAL
23.02511573,72.527579325,1U_Ghuma Gam - Maninagar_NORMAL
23.024895326,72.528126175,1U_Ghuma Gam - Maninagar_NORMAL
23.024433635,72.52976932,1U_Ghuma Gam - Maninagar_NORMAL
23.024400695,72.52998440399999,1U_Ghuma Gam - Maninagar_NORMAL
23.024372528,72.530316082,1U_Ghuma Gam - Maninagar_NORMAL
23.024366513,72.530497538,1U_Ghuma Gam - Maninagar_NORMAL
23.00354246,72.589859566,201_R.T.O(Anti-Circular)_NORMAL
23.023176988000003,72.535760822,1U_Ghuma Gam - Maninagar_NORMAL
23.112614101,72.58382415,4U_Zundal Circle - Commerce Six Road_NORMAL
22.973597173,72.594069955,5D_Naroda Gam - Vasna_NORMAL
23.022983584000002,72.536648598,1U_Ghuma Gam - Maninagar_NORMAL
23.027706288,72.51764961800001,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.022471172,72.54257856699999,1U_Ghuma Gam - Maninagar_NORMAL
23.022476003,72.542954792,1U_Ghuma Gam - Maninagar_NORMAL
23.022441744,72.54300825600001,1U_Ghuma Gam - Maninagar_NORMAL
23.022228359,72.543070725,1U_Ghuma Gam - Maninagar_NORMAL
23.02209442,72.543025571,1U_Ghuma Gam - Maninagar_NORMAL
23.022046869,72.543031505,1U_Ghuma Gam - Maninagar_NORMAL
23.021666163000003,72.543131613,1U_Ghuma Gam - Maninagar_NORMAL
23.073541386,72.605408627,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.068043153,72.64561352300001,5D_Naroda Gam - Vasna_NORMAL
23.026196612,72.52412362,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.017547793000002,72.544241923,1U_Ghuma Gam - Maninagar_NORMAL
23.067649881999998,72.575589727,3D_Maninagar - R.T.O Circle_NORMAL
23.009238193,72.54822237100001,1U_Ghuma Gam - Maninagar_NORMAL
23.00917226,72.54831338,1U_Ghuma Gam - Maninagar_NORMAL
23.00837261,72.549136367,1U_Ghuma Gam - Maninagar_NORMAL
23.007836714,72.549682054,1U_Ghuma Gam - Maninagar_NORMAL
22.983703002,72.584351102,5D_Naroda Gam - Vasna_NORMAL
23.004919854,72.552651075,1U_Ghuma Gam - Maninagar_NORMAL
22.972863954,72.58883024800001,12D_Hatkeshwar - R.T.O Circle_NORMAL
22.997222145,72.578909017,3D_Maninagar - R.T.O Circle_NORMAL
22.989900120999998,72.582664603,5D_Naroda Gam - Vasna_NORMAL
22.990492878,72.582428397,5D_Naroda Gam - Vasna_NORMAL
22.990627121,72.582342224,5D_Naroda Gam - Vasna_NORMAL
23.001628050999997,72.589598834,1D_Maninagar - Ghuma Gam_NORMAL
23.034330583000003,72.604380973,8U_Iskcon - Naroda Gam_NORMAL
23.021566839000002,72.582816153,11U_M J Library - Odhav Ring Road_NORMAL
23.018690058,72.588411909,11U_M J Library - Odhav Ring Road_NORMAL
23.018683763000002,72.588429789,11U_M J Library - Odhav Ring Road_NORMAL
23.01860125,72.588671125,11U_M J Library - Odhav Ring Road_NORMAL
23.022376184000002,72.555855287,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.995203471999996,72.56828991100001,5D_Naroda Gam - Vasna_NORMAL
22.996502835,72.57749941899999,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.023972778,72.558954434,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.000033436,72.557611453,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.017627438,72.567762319,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.030963254,72.44939806100001,1U_Ghuma Gam - Maninagar_NORMAL
23.041820438000002,72.585164369,7U_Zundal Circle - Narol_NORMAL
23.021493544000002,72.623332092,11U_M J Library - Odhav Ring Road_NORMAL
23.032405301,72.469050043,1U_Ghuma Gam - Maninagar_NORMAL
23.01830828,72.598089043,201_R.T.O(Anti-Circular)_NORMAL
23.020088226,72.63340405,11U_M J Library - Odhav Ring Road_NORMAL
22.996325196999997,72.576832373,5U_Vasna - Naroda Gam_NORMAL
22.976301491999997,72.586952713,5D_Naroda Gam - Vasna_NORMAL
22.9974151,72.611650884,1D_Maninagar - Ghuma Gam_NORMAL
22.985638943,72.582808304,5D_Naroda Gam - Vasna_NORMAL
22.997224556,72.611777278,1D_Maninagar - Ghuma Gam_NORMAL
22.996474143,72.612169776,1D_Maninagar - Ghuma Gam_NORMAL
22.996320088,72.612244368,1D_Maninagar - Ghuma Gam_NORMAL
22.994818964,72.61270047800001,1D_Maninagar - Ghuma Gam_NORMAL
22.994821445,72.612502,1D_Maninagar - Ghuma Gam_NORMAL
22.994832214000002,72.612304822,1D_Maninagar - Ghuma Gam_NORMAL
23.067579753,72.56392848600001,3D_Maninagar - R.T.O Circle_NORMAL
22.994908930999998,72.611151763,1D_Maninagar - Ghuma Gam_NORMAL
22.995164493,72.604220335,1D_Maninagar - Ghuma Gam_NORMAL
22.995176264,72.603985969,1D_Maninagar - Ghuma Gam_NORMAL
22.995199224,72.603530439,1D_Maninagar - Ghuma Gam_NORMAL
22.995291,72.601340107,1D_Maninagar - Ghuma Gam_NORMAL
22.995374975,72.599844448,1D_Maninagar - Ghuma Gam_NORMAL
23.062273261999998,72.553027074,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.027285271,72.507044792,1U_Ghuma Gam - Maninagar_NORMAL
23.027166,72.508539,1U_Ghuma Gam - Maninagar_NORMAL
22.996076903000002,72.596310304,1D_Maninagar - Ghuma Gam_NORMAL
23.055375926999996,72.571557275,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.983224721,72.623230472,12D_CTM Cross Road - R.T.O Circle_NORMAL
23.016892135,72.590554502,9U_Sola Bhagwat - Maninagar_NORMAL
22.998381222,72.593271604,1D_Maninagar - Ghuma Gam_NORMAL
22.999151357,72.593207336,1D_Maninagar - Ghuma Gam_NORMAL
22.999636796,72.59319291,1D_Maninagar - Ghuma Gam_NORMAL
23.002492095,72.593291093,1D_Maninagar - Ghuma Gam_NORMAL
23.002249324,72.592287838,1D_Maninagar - Ghuma Gam_NORMAL
23.001596831,72.58951879,1D_Maninagar - Ghuma Gam_NORMAL
23.067576494,72.563901523,12D_Hatkeshwar - R.T.O Circle_NORMAL
23.00127913,72.586719668,1D_Maninagar - Ghuma Gam_NORMAL
23.006798888000002,72.591122574,7D_Narol - Zundal Circle_NORMAL
23.001180873000003,72.586278944,1D_Maninagar - Ghuma Gam_NORMAL
23.001140878,72.586089819,1D_Maninagar - Ghuma Gam_NORMAL
23.00108371,72.58581949,1D_Maninagar - Ghuma Gam_NORMAL
23.000114188,72.58347698899999,1D_Maninagar - Ghuma Gam_NORMAL
22.999555531,72.582504368,1D_Maninagar - Ghuma Gam_NORMAL
22.999420244,72.58228699,1D_Maninagar - Ghuma Gam_NORMAL
23.074183876,72.592742863,7U_Zundal Circle - Narol_NORMAL
23.027163550999997,72.508568814,8U_Iskcon - Naroda Gam_NORMAL
22.997318139,72.579009161,1D_Maninagar - Ghuma Gam_NORMAL
22.997240021,72.57892407,1D_Maninagar - Ghuma Gam_NORMAL
22.997076883000002,72.578737121,1D_Maninagar - Ghuma Gam_NORMAL
22.996982628,72.578469085,1D_Maninagar - Ghuma Gam_NORMAL
22.996925428,72.57837242,1D_Maninagar - Ghuma Gam_NORMAL
22.996166432,72.576104373,1D_Maninagar - Ghuma Gam_NORMAL
22.996051978,72.575581087,1D_Maninagar - Ghuma Gam_NORMAL
22.996035696999996,72.575437157,1D_Maninagar - Ghuma Gam_NORMAL
22.996004732,72.574811789,1D_Maninagar - Ghuma Gam_NORMAL
22.996000218000002,72.574619308,1D_Maninagar - Ghuma Gam_NORMAL
22.995972364,72.57244994,1D_Maninagar - Ghuma Gam_NORMAL
22.996414253,72.56402340300001,1U_Ghuma Gam - Maninagar_NORMAL
22.995237987,72.568820835,1D_Maninagar - Ghuma Gam_NORMAL
22.986120920999998,72.58265868699999,7D_Narol - Zundal Circle_NORMAL
22.99510784,72.567481915,1D_Maninagar - Ghuma Gam_NORMAL
23.034258096,72.535815747,3U_R.T.O Circle - Maninagar_NORMAL
23.058197388000004,72.587407368,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.058088591,72.587463572,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
23.020535164,72.638429032,6D_Naroda S. T. Workshop - Narol_NORMAL
23.008265844,72.549232327,1U_Ghuma Gam - Maninagar_NORMAL
23.06832,72.581745,101_R.T.O(Circular)_NORMAL
23.034994600999998,72.596800467,2D_Odhav Ring Road - Science City Approach_NORMAL
23.02146123,72.543134744,1D_Maninagar - Ghuma Gam_NORMAL
23.002949703000002,72.595197306,3U_R.T.O Circle - Maninagar_NORMAL
23.081532889,72.616173555,1000D_Karnavati Club to Sardar Patel Airport_NORMAL
22.99164961,72.581568435,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.061935663000003,72.552705912,12U_R.T.O Circle - CTM Cross Road_NORMAL
23.017265988000002,72.638398871,6U_Narol - Naroda S. T. Workshop_NORMAL
23.026338495999997,72.523439438,1D_Maninagar - Ghuma Gam_NORMAL
22.996508087,72.577512863,5D_Naroda Gam - Vasna_NORMAL
23.020934771,72.599152453,7D_Narol - Zundal Circle_NORMAL
22.994857791999998,72.611826549,3D_Maninagar - Anjali_NORMAL
22.997077529000002,72.57850326399999,3U_R.T.O Circle - Maninagar_NORMAL
23.06911929,72.523841304,9D_Maninagar - Sola Bhagwat_NORMAL
23.027254753,72.507206849,1D_Maninagar - Ghuma Gam_NORMAL
23.003265694,72.598900732,1U_Ghuma Gam - Maninagar_NORMAL
22.995156929,72.605020468,3D_Maninagar - Anjali_NORMAL
22.999846968000003,72.55797021,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.023001768,72.65500459100001,11U_M J Library - Odhav Ring Road_NORMAL
23.00225248,72.55039193100001,5D_Naroda Gam - Vasna_NORMAL
23.02356414,72.658924736,11U_M J Library - Odhav Ring Road_NORMAL
23.025713453,72.476935965,1D_Maninagar - Ghuma Gam_NORMAL
23.059830764,72.642904183,6U_Narol - Naroda S. T. Workshop_NORMAL
23.028276519000002,72.476771789,1D_Maninagar - Ghuma Gam_NORMAL
23.033747940999998,72.535361826,12D_CTM Cross Road - R.T.O Circle_NORMAL
22.997733,72.611438,3U_R.T.O Circle - Maninagar_NORMAL
23.10555,72.597565,7D_Narol - Zundal Circle_NORMAL
22.976912169000002,72.586752978,12U_R.T.O Circle - Hatkeshwar_NORMAL
23.098082445,72.58839840899999,7D_Narol - Zundal Circle_NORMAL
23.031409336,72.45522020199999,1D_Maninagar - Ghuma Gam_NORMAL
23.029111091999997,72.546784915,9U_Sola Bhagwat - Maninagar_NORMAL
23.046223353000002,72.641104984,5D_Naroda Gam - Vasna_NORMAL
23.030678805,72.550122165,9U_Sola Bhagwat - Maninagar_NORMAL
23.026943608000003,72.544576683,9U_Sola Bhagwat - Maninagar_NORMAL
23.067650688,72.575625184,7D_Narol - Zundal Circle_NORMAL
22.999567384000002,72.55836005399999,3D_Maninagar - R.T.O Circle_NORMAL
23.068276012,72.64568038600001,5U_Vasna - Naroda Gam_NORMAL
23.068401971,72.645790331,5U_Vasna - Naroda Gam_NORMAL
23.022978607,72.536441823,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
23.061694701999997,72.571738291,1000U_Sardar Patel Airport to Karnavati Club_NORMAL
22.978485026999998,72.610140543,12D_Hatkeshwar - R.T.O Circle_NORMAL
